,MSE,NMSE,NRMSD,PSNR,RMSD,basis_count,e_cur,runtime
217,50.83040416738354,0.0015717730681265726,0.1402614158592175,31.069567979492593,7.129544457213486,218,247.7387869409375,4.736424857983366
218,48.987439718160736,0.0015146987718385845,0.14287545582661731,31.22995618805558,6.999102779511152,219,244.8911738318162,4.526461253059097
219,47.959037592296646,0.001482853276026839,0.1443991943926069,31.322099014650483,6.925246392172386,220,241.8112381502861,4.7451706799911335
220,46.00250098502203,0.0014222727631134867,0.1474379481648086,31.50298917567455,6.782514355681235,221,235.94958296664367,4.539512933930382
221,44.376645513857504,0.0013719367512877517,0.15011454176006156,31.659258905943158,6.661579806161411,222,233.53988610930395,4.465152238961309
222,42.41841005705638,0.0013113170692091304,0.15354044923607216,31.855259747728848,6.512941736040356,223,230.7688554852126,4.149920879048295
223,40.88874729230417,0.0012639695082556058,0.15638608132240886,32.014765555807195,6.394430959225705,224,227.65026871069352,4.2698135318933055
224,40.11252666549082,0.0012399449097343683,0.15789195079773502,32.098003420595404,6.33344508664051,225,224.74221136387635,4.846078786998987
225,37.85057213142392,0.0011699423299896747,0.16254131753729975,32.35007912391332,6.152281863782243,226,220.73944575294726,4.616221121046692
226,36.66403008562058,0.0011332253448892782,0.16515050259412878,32.48840160259435,6.055082995766497,227,224.2548709685806,4.761859969003126
227,35.11755412576861,0.0010853744165058396,0.16874770294515667,32.67556100406979,5.926006591775663,228,213.8846251920475,4.979711803956889
228,30.41508870307042,0.0009398992267705839,0.18132406901381715,33.29991273483473,5.5149876430569105,229,216.0467091155772,5.069004760007374
229,32.36542771126493,0.001000229666270152,0.17577589774172753,33.02999010245775,5.689062111742579,230,204.38720846014485,4.865859727025963
230,27.581687041538153,0.0008522656927754828,0.1904099271185017,33.72459534473212,5.251827019384602,231,210.43604020709975,4.889090662938543
231,29.585210410163022,0.0009142305504413546,0.18384959133047538,33.42005698539389,5.439228843334598,232,204.18643851806416,4.866628188989125
232,28.76907317839542,0.0008889881780607506,0.1864391286535828,33.5415448994012,5.363680935551202,233,197.02047735632522,4.963277708971873
233,24.213667074804135,0.0007481170488983415,0.20322152994175188,34.29019794071779,4.92073846844192,234,198.78849741771788,4.709346562041901
234,26.291351329773537,0.0008123623242945232,0.1950264635404171,33.93267452206148,5.127509271544376,235,191.6665199688842,5.158212250098586
235,25.506391058897638,0.0007880891446993649,0.19800469721491565,34.06431346949771,5.050385238662258,236,191.67980723282676,4.561950920033269
236,24.66206768527993,0.0007619816052997076,0.20136558926217896,34.210508755237484,4.966091791870135,237,187.46762987069954,4.679017408983782
237,22.650193624531045,0.0006997774214271181,0.21011837844254067,34.58008441949259,4.759221955796035,238,182.14598839112625,4.740259115002118
238,21.396035873279615,0.0006610046228310914,0.21618887487764282,34.8274704349227,4.625584922286004,239,179.99190035723143,4.773604652960785
239,20.66176371145205,0.0006383056938058965,0.21999677007136095,34.97912970235212,4.545521280497106,240,180.44541815360853,4.84921180002857
240,19.016430701394256,0.0005874464160420982,0.22931660180792007,35.33951355740518,4.360783266959533,241,175.5143442767972,4.842626336030662
241,18.523185857948924,0.0005722006152918612,0.23234972233157805,35.45364676495227,4.303857090790646,242,166.926677735765,4.887827179976739
242,17.28405495848133,0.0005339021270107888,0.24053439168322,35.75434722291016,4.1574096452576494,243,166.1424847114398,4.884428957011551
243,17.187824614139178,0.0005309280064441857,0.24120679787988772,35.77859447407137,4.145820137697628,244,162.75501414729956,5.252977752010338
244,14.992788447296382,0.0004630924371911683,0.25826097929954317,36.371979478560704,3.8720522268296413,245,160.2229781728955,5.012437753030099
245,14.542054393025587,0.0004491640550791547,0.2622328636739029,36.50454596124176,3.8134045671847603,246,157.36246367853713,5.3613647359889
246,13.517241706192436,0.00041749719512977737,0.27199189334926066,36.82192281244038,3.676580164526871,247,153.92980537010735,4.994638486998156
247,11.068423124272739,0.0003418364651834533,0.3005779536949004,37.689946078489086,3.3269239733232165,248,148.90445389991214,5.143533784896135
248,12.253617246893171,0.00037845377666655524,0.2856721114169104,37.24816050251307,3.5005167114146407,249,144.32184294444957,5.5646668439731
249,12.139537755558152,0.00037492910304690453,0.2870112531586972,37.2887821070465,3.4841839439900633,250,147.41865362059013,5.361191334901378
250,11.288864085041078,0.0003486469232016504,0.2976287482735237,37.60430116588415,3.3598904870607136,251,142.99323357190494,5.705945693072863
251,9.900658803314565,0.00030576027999403867,0.3178102887895143,38.17416266762811,3.146531233487849,252,136.32479127517988,5.659967227024026
252,9.379757659972338,0.0002896687230184101,0.32651579215365745,38.40888742989522,3.0626390025552044,253,132.1068837000832,5.695641289930791
253,7.0412142483955495,0.00021743336275607274,0.37685668229236835,39.654328017392125,2.653528640960099,254,128.08792167977856,6.009639795986004
254,7.9440334425059005,0.00024531934425527086,0.35479661532662937,39.13039297099467,2.8185161774426453,255,127.13652572437795,5.492620088043623
255,6.225025680498333,0.00019222453766722734,0.4008015812992879,40.18939213473516,2.4950001363724077,256,121.70796085648144,5.326159631949849
256,7.058154712867015,0.00021795659992126617,0.3764041587377461,39.643891871205234,2.656718786937567,257,121.27222494307875,6.030283443978988
257,6.488569687692241,0.00020036422702997923,0.3925775978931847,40.009313875193726,2.5472671017567516,258,113.17314817047173,5.798519356991164
258,5.659928070279228,0.00017477166002164427,0.4203340226106947,40.602694489162666,2.3790603334676548,259,113.08222122533198,5.870713197044097
259,5.123789607898632,0.00015821374041176102,0.4417782756663317,41.034890723488495,2.2635789378545277,260,105.14706173541143,5.805717393988743
260,4.719217566531723,0.0001457194367490139,0.4603254645611855,41.39210361112142,2.172376018679023,261,107.45247751882137,5.598278785008006
261,3.230051456243465,9.973255740580542e-05,0.5564104520812111,43.03870919965725,1.7972343910140003,262,97.32067300507559,5.962557878927328
262,3.5646086665445806,0.00011006363697043195,0.5296562125643923,42.61068502216901,1.8880171255962115,263,95.88233045712998,6.1926106890896335
263,2.776735422754924,8.573456262570947e-05,0.6001126060348353,43.69545860272011,1.6663539308186972,264,93.7487194794773,6.251143857021816
264,2.2761810348539626,7.02783448142158e-05,0.6628215191327907,44.55873560389415,1.5087017713431514,265,86.70387529021905,6.385373607976362
265,2.5356420959928916,7.828997535652619e-05,0.6279947649362376,44.089924076773954,1.592369962035485,266,87.79376048227692,5.994239224935882
266,1.7455781716411334,5.389480583349148e-05,0.7568857848339773,45.711410584182566,1.3212033044316585,267,78.08056928361341,6.18267166998703
267,1.7477359131081238,5.39614297948376e-05,0.7564184178205237,45.70604550501174,1.3220196341613553,268,71.0016064840593,5.921715556993149
268,1.4340536196046205,4.427604518887692e-05,0.8350592767287063,46.56514970858963,1.1975197783772178,269,69.46061903693375,6.0027305589756
269,1.1090338912522386,3.424079913649178e-05,0.9495713240706627,47.68135542799064,1.0531067805556276,270,67.08835735871128,6.098036201088689
270,0.9730515538595743,3.004229463744326e-05,1.0137528186675415,48.249445103594695,0.9864337554339746,271,60.191668176296886,6.644060799968429
271,0.7581937825491669,2.340855406813607e-05,1.148444178466776,49.33300142127612,0.8707432357182954,272,54.00785931118589,6.428113496047445
272,0.6334634975181593,1.955754289984172e-05,1.2564326189864632,50.11358766562702,0.7959042012190659,273,52.631324434101366,6.031625236966647
273,0.5739843399185875,1.7721151702284034e-05,1.319927198866239,50.54180317215093,0.7576175419818284,274,51.169265802773324,6.27529485092964
274,0.3974213653839646,1.2269892093991201e-05,1.5862600785075769,52.138291497827424,0.6304136462545561,275,48.11662141377355,6.291517417994328
275,0.3578701019800806,1.1048782364426277e-05,1.6716189718256529,52.59354943806344,0.5982224519190839,276,37.79714434644497,6.0855767640750855
276,0.2515608709421701,7.766595131923781e-06,1.9937856007637194,54.124372712149466,0.5015584422000792,277,34.871180079489356,6.079067912069149
277,0.1551006369242808,4.78850410952529e-06,2.539178366982314,56.22466779610511,0.3938281819833121,278,35.535297147415875,6.108303677057847
278,0.08707872539229919,2.6884219625442392e-06,3.388784626873706,58.73168297402187,0.29509104593718055,279,29.599748645042443,6.189844658016227
279,0.030434819206798632,9.396266760233173e-07,5.732111595753972,63.29709634628494,0.17445578008996615,280,20.42806546838471,6.210834612022154
280,2.4749603826464124e-27,7.641039681220523e-32,20100917183634.81,314.19512109410744,4.974897368435265e-14,281,1.1711864554202023e-12,6.245291856001131
281,2.1361507581639336,6.59371522162161e-05,0.6842015444481757,44.83448461234116,1.4615576479099048,282,115.47079611003633,6.298805655096658
282,12.474722639164856,0.00038482702407366696,0.2831291276291596,37.17049462493869,3.531957338242473,283,261.87070761913964,6.330987583962269
283,226328.6465083355,0.5514138780176855,0.0021019880218059736,-5.416591653940661,475.7401039520796,284,11265.070082905588,6.395461160107516
284,261461.052622245,0.6148428784926787,0.001955674159197325,-6.043266444157372,511.33262424985656,285,11936.971976885883,6.423913283040747
285,156805.24950288702,0.6220259356465823,0.0025253390888553876,-3.8228023697014093,395.9864259073624,286,9835.814880051199,7.016057759989053
286,850178.0317427376,0.7271433221256626,0.0010845387172057988,-11.164295179140183,922.0509919428197,287,21696.634666742917,7.203858687076718
287,648421.3429433546,0.7467796440341009,0.0012418563128354097,-9.987769404504194,805.2461381114191,288,18523.10362550168,6.613321713986807
288,1186124.388386911,0.7812355824432918,0.0009181949125718345,-12.610498748360158,1089.0933790942406,289,25905.751319968724,7.195059671998024
289,1596219.524063994,0.8035590572611944,0.0007915050511107525,-13.900122576841014,1263.4158159782526,290,29685.26127507789,7.311306300922297
290,32289.340570564662,0.26169052391575925,0.0055650671896003145,3.040211851443169,179.6923497830797,291,4114.062491026469,6.8629346049856395
291,5784.327363125421,0.14681162054435964,0.013148419993749222,10.508274970558876,76.05476555170898,292,2955.766702580319,7.206803339999169
292,2031780.4090582265,0.843227257160521,0.0007015548248621655,-14.947964075630404,1425.4053490352233,293,32740.609995540108,6.984579730895348
293,4191147.1272674873,0.8599479413990776,0.00048846510797058,-18.092525458353855,2047.2291340412992,294,48250.66636701218,7.000029289047234
294,,,,,,284,,6.632840457954444
295,166295.8727167228,0.7267972557593477,0.002452219065633452,-4.078011097671484,407.7939096121015,296,14925.874726720827,7.55696437205188
296,,,,,,284,,7.663760579074733
297,7048.509506188995,0.1531088779876691,0.011911085856429953,9.649830710642803,83.9554018880798,298,4944.515097530668,7.372155867982656
298,7626407.683191213,0.8960156269674512,0.0003621095604312109,-20.692396566744936,2761.5951338295795,299,64304.63134041835,7.171463701990433
299,4591506.812753029,0.8973157599098256,0.00046668343249246384,-18.488748721799332,2142.7801596881163,300,49561.86040986309,7.2660001799231395
300,5422942.837328279,0.9030969776104709,0.00042942021663982497,-19.211546657390844,2328.7212880308966,301,56837.20120725191,7.274589153006673
301,5040223.3101577405,0.907286309001031,0.000445425535434913,-18.893694176849152,2245.044166638541,302,52310.437580376594,7.266110792988911
302,33826.80620933014,0.2726450103929347,0.005437127312579561,2.838193654784471,183.9206519380848,303,4315.354985566306,7.407541646971367
303,88814.52765697139,0.5036526539033156,0.003355505807355467,-1.3540364956401891,298.0176633305002,304,7569.042109728801,7.3812630829634145
304,13890573.698274417,0.9209023419060032,0.00026831188383579326,-23.296398221518935,3727.0059965439305,305,87324.76049711982,7.436599284992553
305,,,,,,299,,7.24240596499294
306,10821764.140775174,0.9256034149763178,0.0003039841697018413,-22.21217703428699,3289.6449870427014,307,77097.89716594419,7.709904380957596
307,10621912.866138877,0.9282481521039803,0.0003068305741681359,-22.131223736177418,3259.1276234813017,308,75293.36681834517,8.010395538061857
308,7907811.416231122,0.9294509767237232,0.0003556082665292273,-20.849759429367527,2812.083109765983,309,66371.73944142647,8.445971944951452
309,14100.388153586488,0.2631534567731539,0.008421403296644026,6.638492928479563,118.74505528057364,310,10791.557959351105,8.159943219041452
310,14316026.922928337,0.9355063947823755,0.0002642948780773424,-23.427421455913404,3783.652590147295,311,88279.01945242585,8.165526497992687
311,10961.173038741195,0.214073232708085,0.009551497868411595,7.732233270670389,104.69562091482716,312,8881.514275270292,7.8106637300224975
312,23957413.358547788,0.9397957233149818,0.00020430548997765492,-25.663595653388857,4894.631074815322,313,114442.28933823544,7.862611143034883
313,17442011.80381153,0.9409541716021969,0.00023944276115711453,-24.28516215193309,4176.363466439617,314,97876.80380188458,7.9988522520288825
314,18614143.576233406,0.942652994535751,0.0002317813405117838,-24.567626985598704,4314.411150578188,315,101084.6760715632,8.090811748988926
315,,,,,,288,,7.3174660169752315
316,31937207.689375196,0.9463577134013544,0.00017695039185996512,-26.912165816763235,5651.301415548032,317,132234.68802507516,9.027669474948198
317,46417.907159848044,0.3853756988236152,0.004641487895719417,1.4639480530421864,215.44815422706236,318,6233.435459131838,8.555414667003788
318,4315.635526322289,0.11682635440804319,0.015222206887872694,11.780356013146193,65.69349683433124,319,3695.8894192637827,9.072008026996627
319,36191.18204291819,0.28570553099926266,0.005256523569490283,2.544775930033338,190.23980141631296,320,7985.709552430162,9.28333067393396
320,37914963.65563795,0.9515853136259261,0.0001624032357654683,-27.65730283150742,6157.512781605731,321,144442.557074268,9.061933625955135
321,,,,,,283,,7.285600120085292
322,12920679.549116403,0.9521811144475952,0.00027820012593191197,-22.982049946387107,3594.534677690063,323,82437.59283419774,9.376455520978197
323,14993572.814449962,0.9532609069112238,0.000258254223935725,-23.628247722281497,3872.1535112195593,324,92822.57779928744,8.310441719018854
324,49035829.432698004,0.9558642347629198,0.00014280494198913175,-28.77433164847416,7002.558777525399,325,165103.91722439186,8.401764637092128
