,MSE,NMSE,NRMSD,PSNR,RMSD,basis_count,runtime
12665,0.569119665899166,5.844459976490954e-05,1.3255563775878791,50.57876767978045,0.7544002027433224,62,0.09762449492700398
12666,0.5260155927235934,5.401787452980571e-05,1.3787981464814054,50.92081742696215,0.7252693242676085,63,0.09659023396670818
12667,0.47276247349213624,4.854891123376607e-05,1.4543820367762712,51.38437364657357,0.6875772491088811,64,0.10053051903378218
12668,0.40301343634793324,4.138594855043971e-05,1.5752164452462714,52.077608352367534,0.6348333925904759,65,0.1106051669921726
12669,0.3775070404099865,3.876656364408652e-05,1.6275617405244305,52.361553053458934,0.6144160157499042,66,0.11909852607641369
12670,0.34429165630678404,3.535552308227437e-05,1.7042635319672803,52.76153862891178,0.5867637142042648,67,0.11959294590633363
12671,0.31763376246872965,3.261791818781385e-05,1.7743392944040945,53.111537018907086,0.5635900659776835,68,0.12461544503457844
12672,0.30058928816788427,3.086756134614355e-05,1.8239513489429828,53.351068609060064,0.5482602376316235,69,0.12709413992706686
12673,0.249805288807217,2.5652410675330146e-05,2.0007793000159957,54.15478731972005,0.4998052508799973,70,0.11416737106628716
12674,0.2381196777837143,2.4452390354115025e-05,2.04928497972912,54.362850746618435,0.4879750790601035,71,0.11426394898444414
12675,0.1999506514924803,2.0532751697178792e-05,2.236343895104803,55.121575373489655,0.44715841878743634,72,0.13091650197748095
12676,0.18950611401548492,1.9460190711039022e-05,2.2971448805305252,55.35457134741374,0.43532299963990523,73,0.13543509400915354
12677,0.17624837031939777,1.809874181263549e-05,2.3819763490977524,55.66955250889948,0.4198194496678278,74,0.1383996020304039
12678,0.15846664537069396,1.6272727278446003e-05,2.512066129144781,56.13142496559256,0.3980786924349179,75,0.1307171379448846
12679,0.13176388858422966,1.3530619895736858e-05,2.754874368951929,56.93283957722655,0.362992959414132,76,0.12241881899535656
12680,0.12247780821516542,1.257703537872961e-05,2.857401688634925,57.250229549655586,0.34996829601431817,77,0.14227724098600447
12681,0.10782460057799995,1.1072306039522971e-05,3.0453770529371234,57.80362502833522,0.3283665643423519,78,0.1437584770610556
12682,0.09162587043425045,9.408873166209825e-06,3.303626516364373,58.51062247456147,0.3026976551515562,79,0.13090983196161687
12683,0.08075972937929524,8.29304212009921e-06,3.5188647318690456,59.05885505886992,0.2841825634680904,80,0.13306997902691364
12684,0.07463261367307503,7.66385702455553e-06,3.660460076049601,59.40151709761815,0.27318970272152465,81,0.13603339297696948
12685,0.06278679728723442,6.4474286565847925e-06,3.9908539515420833,60.15212030317215,0.2505729380584312,82,0.13938474701717496
12686,0.053172575948746206,5.460161471351509e-06,4.336667745450877,60.87392660620922,0.23059179505946478,83,0.13970584806520492
12687,0.044215452229082235,4.540372218844413e-06,4.7556837255623465,61.67506289594547,0.21027470658422576,84,0.14297559799160808
12688,0.036517229848267864,3.749858397584027e-06,5.233004250131622,62.505825357964895,0.1910948189990191,85,0.15433142497204244
